ID,FORM,LEMMA,UPOS,XPOS,FEATS,Pronunciation
4,نڌڻڪو,نڌڻڪو,NOUN,NN,XPOS =,Pronunciation = Nidhanko
5,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
6,پيو,پيو,VERB,VB,XPOS =,Pronunciation = payo
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,کيس,کي,PRON,PRP,XPOS =,Pronunciation = khes
2,ڪوئي,ڪو,DET,DT,XPOS =,Pronunciation = koee
3,پڇڻ,پڇ,VERB,VB,XPOS =,Pronunciation = puchhan
4,وارو,وارو,ADP,IN,XPOS =,Pronunciation = Waaro
5,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
6,ڪونهي,ڪونه,ADV,RB,XPOS =,Pronunciation = konhay
7,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,پلپل,پل,ADV,RB,XPOS =,Pronunciation = palpal
2,ڏک,ڏک,NOUN,NN,XPOS =,Pronunciation = dukh
3,پيو,پيو,VERB,VB,XPOS =,Pronunciation = payo
4,ڏسي,ڏس,VERB,VB,XPOS =,Pronunciation = Ddisi
5,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,کيس,کي,PRON,PRP,XPOS =,Pronunciation = khes
2,دولتمند,دولت,ADJ,JJ,XPOS =,Pronunciation = Doalatmand
3,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
4,دڙڪوداٻ,دڙڪوداٻ,NOUN,JJ,XPOS =,Pronunciation = Darrko Daab
5,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
6,پنهنجا,پنهنجو,PRON,PRP,XPOS =,Pronunciation = pahenjaa
7,ڪم,ڪم,NOUN,NN,XPOS =,kam
8,وٺن,وٺ,VERB,VB,XPOS =,Pronunciation = Wathan
9,ٿا,ٿو,VERB,VB,XPOS =,Pronunciation = thaa
10,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,ڪو,ڪو,DET,DT,XPOS =,Pronunciation = ko
2,خريدوفروخت,خريدوفروخت,NOUN,NN,XPOS =,Pronunciation = Khareed o farokht
3,لاءِ,لاءِ,ADP,IN,XPOS =,Pronunciation = Lae
4,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
5,وٽ,وٽ,ADP,IN,XPOS =,Pronunciation = wat
6,سامان,سامان,NOUN,NN,XPOS =,Pronunciation = Saamaan
7,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
8,ڪونهي,ڪونه,ADV,RB,XPOS =,Pronunciation = konhay
9,جنهن,جنهن,DET,DT,XPOS =,Pronunciation = Jehen
10,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
11,ڪي,ڪي,DET,DT,XPOS =,Pronunciation = ke
12,ڪجھ,ڪجھ,ADV,RB,XPOS =,Pronunciation = kujh
13,خوشي,خوش,NOUN,NN,XPOS =,Khushee
14,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
15,پل,پل,NOUN,NN,XPOS =,Pronunciation = pal
16,ڏسي,ڏس,VERB,VB,XPOS =,Pronunciation = Ddisi
17,سگھن,سگھي,AUX,VB,XPOS =,Pronunciation = Saghay
18,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,جيڪڏهن,جيڪڏهن,CONJ,CC,XPOS =,Pronunciation = Jekadahen
2,گوڙگڙٻڙ,گوڙ,NOUN,NN,XPOS =,Pronunciation = gorrgarbar
3,ڪن,ڪن,VERB,VB,XPOS =,Pronunciation = kan
4,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
5,کين,کي,PRON,PRP,XPOS =,Pronunciation = khen
6,دڙڪادهمان,دڙڪادهمان,NOUN,NN,XPOS =,Pronunciation = Darkaa dahmaan
7,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
8,ڌمڪيون,ڌمڪي,NOUN,NNS,XPOS =,Pronunciation = dhamkyoon
9,ملن,مل,VERB,VB,XPOS =,Pronunciation = Milan
10,ٿيون,ٿي,VERB,VB,XPOS =,Pronunciation = thyoon
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,اسانجي,اسان,PRON,PRP,XPOS =,Pronunciation = Asaangy
2,معاشري,معاشري,NOUN,NN,XPOS =,Pronunciation = Muaashiray
3,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
4,غريب,غريب,ADJ,JJ,XPOS =,Pronunciation = Ghareeb
5,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
6,ڏاڍا,ڏاڍ,ADJ,JJ,XPOS =,Pronunciation = Ddaada
7,پريشان,پريشان,ADJ,JJ,XPOS =,preshaan
8,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
9,ڏکايل,ڏک,ADJ,JJ,XPOS =,Pronunciation = dukhaayal
10,رهن,ره,VERB,VB,XPOS =,Pronunciation = Rahan
11,ٿا,ٿو,VERB,VB,XPOS =,Pronunciation = thaa
12,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,اسلم,اسلم,PROPN,NNP,XPOS =,Pronunciation = Aslam
2,ٻڌايو,ٻڌاءِ,VERB,VB,XPOS =,Pronunciation = budhaae
3,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
4,هُو,هُو,DET,DT,XPOS =,Hoo
5,منهنجي,منهن,PRON,PRP,XPOS =,Pronunciation = Muhnji
6,ڳوٺ,ڳوٺ,NOUN,NN,XPOS =,Goath
7,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
8,ايڪڙٻيڪڙ,ايڪڙٻيڪڙ,ADJ,JJ,XPOS =,Pronunciation = Akarbbekar
9,ماڻهن,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Manhun
10,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
11,سڃاڻي,سڃاڻ,VERB,VB,XPOS =,Pronunciation = Sughaanay
12,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هاءِهاءِ,هاءِ,INTJ,UH,XPOS =,Pronunciation = Haae Haae
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,اسلم,اسلم,PROPN,NNP,XPOS =,Pronunciation = Aslam
4,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
5,ماري,مار,VERB,VB,XPOS =,Maaray
6,هنن,هن,DET,DT,XPOS =,Pronunciation = Hinan
7,ظلم,ظلم,NOUN,NN,XPOS =,Pronunciation = Zulum
8,ڪيو,ڪيو,VERB,VB,XPOS =,kayo
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,گھوڙاڙي,گھوڙاڙي,INTJ,UH,XPOS =,Pronunciation = ghorraray
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
4,ڇت,ڇت,NOUN,NN,XPOS =,Pronunciation = chhat
5,تان,تان,ADP,IN,XPOS =,Pronunciation = Taan
6,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
7,پيو,پيو,VERB,VB,XPOS =,Pronunciation = payo
8,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
9,هوءَ,هوءَ,DET,DT,XPOS =,Pronunciation = Hooa
10,ڏسندي,ڏس,VERB,VB,XPOS =,Pronunciation = Ddisandi
11,رهي,ره,VERB,VB,XPOS =,Pronunciation = Rahay
12,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,جڏهن,جڏهن,CONJ,CC,XPOS =,Pronunciation = Jadehn
2,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
3,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
4,ڇت,ڇت,NOUN,NN,XPOS =,Pronunciation = chhat
5,تي,تي,ADP,PRP,XPOS =,Pronunciation = Te
6,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
7,لاءِ,لاءِ,ADP,IN,XPOS =,Pronunciation = Lae
8,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
9,چڙهيو,چڙه,VERB,VBD,XPOS =,Pronunciation = charhyo
10,هو,هو,VERB,VB,XPOS =,Pronunciation = Ho
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,شاباش,شاباش,INTJ,UH,XPOS =,Pronunciation = Shaabaash
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,تون,تون,PRON,PRP,XPOS =,Pronunciation = Toon
4,امتحان,امتحان,NOUN,NN,XPOS =,Pronunciation = Imtehaan
5,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
6,ڪامياب,ڪامياب,ADJ,JJ,XPOS =,kamyaab
7,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
8,وئين,وئي,VERB,VB,XPOS =,Pronunciation = Waeen
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,افسوس,افسوس,INTJ,UH,XPOS =,Pronunciation = Afsoos
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
4,تنهنجي,تنهنجي,PRON,PRP,XPOS =,Tuhenji
5,مدد,مدد,NOUN,NN,XPOS =,Madad
6,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
7,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
8,سگھيس,سگھيس,AUX,VB,XPOS =,Pronunciation = Saghyas
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,افسوس,افسوس,INTJ,UH,XPOS =,Pronunciation = Afsoos
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
4,تنهنجي,تنهنجي,PRON,PRP,XPOS =,Pronunciation = Tuhenji
5,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
6,وقت,وقت,NOUN,NN,XPOS =,Pronunciation = Waqt
7,مدد,مدد,NOUN,NN,XPOS =,Pronunciation = Madad
8,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
9,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
10,سگھيس,سگھيس,AUX,VB,XPOS =,Pronunciation = Saghyas
11,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishaani
1,پر,پر,CONJ,CC,XPOS =,Pronunciation = per
2,ٻئي,ٻه,NUM,CD,XPOS =,Pronunciation = baee
3,دفعي,دفعو,ADV,RB,XPOS =,Pronunciation = Dafay
4,تنهنجي,تنهنجي,PRON,PRP,XPOS =,Pronunciation = Tuhenji
5,مدد,مدد,NOUN,NN,XPOS =,Pronunciation = Madad
6,ضرور,ضرور,ADV,RB,XPOS =,Pronunciation = Zaroor
7,ڪندس,ڪن,VERB,VBG,XPOS =,Pronunciation = kandus
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ڪيترو,ڪيترو,ADV,RB,XPOS =,Pronunciation = Ketro
2,به,به,ADP,IN,XPOS =,Pronunciation = Bi
3,ڀڄبو,ڀڄ,VERB,VB,XPOS =,Pronunciation = bhaghh
4,پر,پر,CONJ,CC,XPOS =,Pronunciation = per
5,موت,موت,NOUN,NN,XPOS =,Moat
6,کان,کان,ADP,IN,XPOS =,Pronunciation = khaan
7,بچي,بچ,VERB,VB,XPOS =,Pronunciation = Bachay
8,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
9,سگھبو,سگھبو,AUX,VBD,XPOS =,Pronunciation = Saghyo
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
11,موسم,موسم,NOUN,NN,XPOS =,Pronunciation = Mosam
12,آهر,آهر,ADV,RB,XPOS =,Pronunciation = Aahar
13,لباس,لباس,NOUN,NN,XPOS =,Libaas
14,ڍڪڻ,ڍڪ,VERB,VB,XPOS =,Pronunciation = Dakann
15,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
16,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مار,مار,INTJ,UH,XPOS =,Pronunciation = Maar
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
4,ههڙو,ههڙو,ADV,RB,XPOS =,Hehrro
5,قهر,قهر,NOUN,NN,XPOS =,Pronunciation = qahar
6,ڪيو,ڪيو,VERB,VB,XPOS =,Pronunciation = kayo
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مون,مون,PRON,PRP,XPOS =,Pronunciation = Moo
2,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
3,سٺي,سٺي,ADJ,JJ,XPOS =,Suthi
4,موبائيل,موبائيل,PROPN,NNP,XPOS =,Mobile
5,فون,فون,NOUN,NN,XPOS =,Phone
6,ورتي,ورتي,VERB,VBD,XPOS =,Pronunciation = Warti
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,گلاب,گلاب,PROPN,NNP,XPOS =,Pronunciation = Gulaab
2,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
3,ڳاڙهو,ڳاڙهو,ADJ,JJ,XPOS =,Pronunciation = Garho
4,گل,گل,NOUN,NN,XPOS =,Pronunciation = Gul
5,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
6,سٺو,سٺو,ADJ,JJ,XPOS =,Pronunciation = Sutho
7,گل,گل,NOUN,NN,XPOS =,Pronunciation = Gul
8,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,مار,مار,INTJ,UH,XPOS =,Pronunciation = Maar
2,!,!,SYM,SYM,XPOS =,Pronunciation = Ajab ji nishaani
3,ايڏو,ايڏو,INTJ,UH,XPOS =,Pronunciation = Addo
4,وڏو,وڏو,ADJ,JJ,XPOS =,Pronunciation = waddo
5,گھر,گھر,NOUN,NN,XPOS =,Pronunciation = ghar
6,،,،,PUNC,-,XPOS =,Behak ji nishaani
1,ڪمرا,ڪمرو,NOUN,NN,XPOS =,Pronunciation = kamra
2,به,به,ADP,IN,XPOS =,Pronunciation = Bi
3,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
4,وڏا,وڏو,ADJ,JJ,XPOS =,Pronunciation = waddaa
5,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
6,گھڻا,گھڻو,ADJ,JJ,XPOS =,Pronunciation = Ghanna
7,آهن,آهي,AUX,VB,XPOS =,Pronunciation = Aahin
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
2,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
3,پاڻ,پاڻ,PRON,PRP,XPOS =,Pronunciation = paan
4,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
5,محبت,محبت,NOUN,NN,XPOS =,Pronunciation = Muhbat
6,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
7,رهڻ,ره,VERB,VB,XPOS =,Pronunciation = Rahan
8,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
9,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
10,ڪنهن,ڪنهن,DET,DT,XPOS =,Pronunciation = kehn
11,به,به,ADP,IN,XPOS =,Pronunciation = Bi
12,قسم,قسم,NOUN,NN,XPOS =,Pronunciation = Qism
13,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
14,گڙٻڙ,گڙٻڙ,NOUN,NN,XPOS =,Pronunciation = garrbarr
15,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
16,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
17,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
18,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,آئيفون,آئيفون,NOUN,NN,XPOS =,Pronunciation = iphone
2,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
3,سٺي,سٺي,ADJ,JJ,XPOS =,Pronunciation = Suthi
4,موبائيل,موبائيل,PROPN,NNP,XPOS =,Pronunciation = Mobile
5,فون,فون,NOUN,NN,XPOS =,Pronunciation = Phone
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,جڏهن,جڏهن,CONJ,CC,XPOS =,Jadehn
2,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
3,ڌنڌو,ڌنڌو,NOUN,NN,XPOS =,Pronunciation = dhandho
4,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
5,گھر,گھر,NOUN,NN,XPOS =,Pronunciation = ghar
6,ايندو,اچ,VERB,VBN,XPOS =,Pronunciation = Eendo
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
9,هوءَ,هوءَ,DET,DT,XPOS =,Pronunciation = Hooa
10,پنهنجا,پنهنجو,PRON,PRP,XPOS =,Pronunciation = pahenjaa
11,وار,وار,NOUN,NN,XPOS =,Pronunciation = Waar
12,کولي,کولي,VERB,VB,XPOS =,Pronunciation = kholay
13,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
14,تي,تي,ADP,PRP,XPOS =,Pronunciation = Te
15,پنهنجي,پنهنجي,PRON,PRP,XPOS =,Pronunciation = Pahenji
16,حسن,حسن,NOUN,NN,XPOS =,Pronunciation = Hassan
17,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
18,وار,وار,NOUN,NN,XPOS =,Pronunciation = Waar
19,ڪندي,ڪن,VERB,VBG,XPOS =,Pronunciation = kandi
20,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
21,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
22,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
23,ڏسندو,ڏس,VERB,VBG,XPOS =,Pronunciation = Ddisando
24,رهندو,ره,VERB,VBN,XPOS =,Pronunciation = Rahando
25,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
26,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
2,اسڪول,اسڪول,NOUN,NN,XPOS =,Pronunciation = School
3,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
4,هڪ,هڪ,NUM,CD,XPOS =,Pronunciation = Hik
5,سهڻو,سهڻو,ADJ,JJ,XPOS =,Suhno
6,باغ,باغ,NOUN,NN,XPOS =,Bagh
7,به,به,ADP,IN,XPOS =,Pronunciation = Bi
8,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,جڏهن,جڏهن,CONJ,CC,XPOS =,Pronunciation = Jadehn
2,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
3,ڌنڌو,ڌنڌو,NOUN,NN,XPOS =,Pronunciation = dhandho
4,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
5,گھر,گھر,NOUN,NN,XPOS =,Pronunciation = ghar
6,ايندو,اچ,VERB,VBN,XPOS =,Pronunciation = Eendo
7,هو,هو,VERB,VB,XPOS =,Pronunciation = Ho
8,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
9,هوءَ,هوءَ,DET,DT,XPOS =,Pronunciation = Hooa
10,پنهنجا,پنهنجو,PRON,PRP,XPOS =,Pronunciation = pahenjaa
11,وار,وار,NOUN,NN,XPOS =,Pronunciation = Waar
12,کولي,کولي,VERB,VB,XPOS =,Pronunciation = kholay
13,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
14,تي,تي,ADP,PRP,XPOS =,Pronunciation = Te
15,پنهنجي,پنهنجي,PRON,PRP,XPOS =,Pronunciation = Pahenji
16,حسن,حسن,NOUN,NN,XPOS =,Pronunciation = Hassan
17,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
18,وار,وار,NOUN,NN,XPOS =,Pronunciation = Waar
19,ڪندي,ڪن,VERB,VBG,XPOS =,Pronunciation = kandi
20,هئي,هئي,AUX,VB,XPOS =,Pronunciation = Huee
21,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
22,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
23,ڏسندو,ڏس,VERB,VBG,XPOS =,Pronunciation = Ddisando
24,رهندو,ره,VERB,VBN,XPOS =,Pronunciation = Rahando
25,هو,هو,VERB,VB,XPOS =,Pronunciation = Ho
26,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ڏ,ڏ,X,-,XPOS =,ڏ
2,هُو,هُو,DET,DT,XPOS =,Pronunciation = Hoo
3,اڄ,اڄ,ADV,RB,XPOS =,Pronunciation = Ajj
4,ڪونه,ڪونه,ADV,RB,XPOS =,Pronunciation = kon
5,ايندو,اچ,VERB,VBN,XPOS =,Pronunciation = Eendo
6,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
7,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
8,صبح,صبح,NOUN,NN,XPOS =,Pronunciation = Subuh
9,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
10,سوير,سوير,ADJ,JJ,XPOS =,Pronunciation = Saver
11,اٿندو,اٿ,VERB,VBN,XPOS =,Pronunciation = Uthando
12,آهيان,آهيان,AUX,VB,XPOS =,Pronunciation = Aahyaan
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
14,چڱو,چڱو,ADJ,JJ,XPOS =,Pronunciation = chaghho
15,گھوڙو,گھوڙو,PROPN,NNP,XPOS =,Pronunciation = Ghoro
16,ڊوڙي,ڊوڙ,VERB,VB,XPOS =,Pronunciation = Ddorray
17,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
18,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هي,هي,DET,DT,XPOS =,Pronunciation = He
2,ڪمند,ڪمند,NOUN,NN,XPOS =,Pronunciation = kamand
3,ڏاڍو,ڏاڍو,ADJ,JJ,XPOS =,Pronunciation = Ddaddo
4,مٺو,مٺو,ADJ,JJ,XPOS =,Pronunciation = Mitho
5,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
6,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishani
1,توهان,توهان,PRON,PRP,XPOS =,Pronunciation = Tawhaan
2,به,به,ADP,IN,XPOS =,Pronunciation = Bi
3,کائو,کاءِ,VERB,VB,XPOS =,Pronunciation = khaao
4,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
5,هي,هي,DET,DT,XPOS =,Pronunciation = He
6,انب,انب,NOUN,NN,XPOS =,Pronunciation = Amb
7,مٺو,مٺو,ADJ,JJ,XPOS =,Pronunciation = Mitho
8,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,هاڻي,هاڻ,ADV,RB,XPOS =,Pronunciation = Haanay
2,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
3,توهان,توهان,PRON,PRP,XPOS =,Pronunciation = Tawhaan
4,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
5,خط,خط,NOUN,NN,XPOS =,Pronunciation = Khat
6,لکنديس,لک,VERB,VB,XPOS =,Pronunciation = Likhandus
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
8,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
9,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
10,کان,کان,ADP,IN,XPOS =,Pronunciation = khaan
11,ڪتاب,ڪتاب,NOUN,NN,XPOS =,Pronunciation = kitaab
12,وٺندومانس,وٺ,PRON,PRP,XPOS =,Pronunciation = Wathandomaans
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
2,سڀاڻي,سڀاڻي,ADV,RB,XPOS =,Pronunciation = Subhaane
3,توهان,توهان,PRON,PRP,XPOS =,Pronunciation = Tawhaan
4,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
5,ڪتاب,ڪتاب,NOUN,NN,XPOS =,Pronunciation = kitaab
6,آڻيندس,آڻ,VERB,VB,XPOS =,Pronunciation = Aanneendus
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,جيڪڏهن,جيڪڏهن,CONJ,CC,XPOS =,Pronunciation = Jekadahen
2,تون,تون,PRON,PRP,XPOS = ضمير,Pronunciation = Toon
3,اهو,اهو,DET,DT,XPOS =,Pronunciation = Eho
4,ڪم,ڪم,NOUN,NN,XPOS =,Pronunciation = kam
5,ڪندي,ڪن,VERB,VBG,XPOS =,Pronunciation = kandi
6,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
7,نقصان,نقصان,ADJ,JJ,XPOS =,Pronunciation = Nuqsaan
8,پائيندين,پاءِ,VERB,VB,XPOS =,Pronunciation = paaeenden
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,جيڪي,جيڪي,DET,DT,XPOS =,Pronunciation = Jeke
2,ڳالهيون,ڳاله,NOUN,NNS,XPOS =,Pronunciation = Ghaalhyoon
3,هن,هن,DET,DT,XPOS =,Pronunciation = Hin
4,توهان,توهان,PRON,PRP,XPOS =,Pronunciation = Tawhaan
5,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
6,ڪيون,ڪيو,VERB,VBD,XPOS =,Pronunciation = kayoon
7,سي,سي,DET,DT,XPOS =,Pronunciation = say
8,مون,مون,PRON,PRP,XPOS =,Pronunciation = Moo
9,ڪونه,ڪونه,ADV,RB,XPOS =,Pronunciation = kon
10,سمجھيون,سمجھ,VERB,VB,XPOS =,Pronunciation = Samjhyoon
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,جيڪڏهن,جيڪڏهن,CONJ,CC,XPOS =,Pronunciation = Jekadahen
2,توهان,توهان,PRON,PRP,XPOS =,Pronunciation = Tawhaan
3,پنهنجا,پنهنجو,PRON,PRP,XPOS =,Pronunciation = pahenjaa
4,ڪتاب,ڪتاب,NOUN,NN,XPOS =,Pronunciation = kitaab
5,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
6,آندا,آندو,VERB,VB,XPOS =,Pronunciation = Aanda
7,ته,ته,ADP,IN,XPOS =,Pronunciation = ta
8,آءَ,آءَ,PRON,PRP,XPOS =,Pronunciation = Aaun
9,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
10,ڳالهائينديمانوَ,ڳاله,PRON,PRP,XPOS =,Pronunciation = Ghaalhaaendiamaanw
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,تون,تون,PRON,PRP,XPOS =,Pronunciation = Toon
2,ڀلي,ڀلي,ADV,RB,XPOS =,Pronunciation = bhalay
3,وڃ,وڃ,VERB,VB,XPOS =,Pronunciation = Waghh
4,بشرطيڪه,بشرطيڪه,SCON,CC,XPOS =,Pronunciation = Besharteq
5,سڀاڻي,سڀاڻي,ADV,RB,XPOS =,Pronunciation = Subhaane
6,جلدي,جلد,ADV,RB,XPOS =,Pronunciation = Jaldi
7,اچجانءِ,اچ,PRON,PRP,XPOS =,Pronunciation = Achjaaen
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,اگر,اگر,CONJ,CC,XPOS =,Pronunciation = Agar
